date,hits,keyword,geo,time,gprop,category
2020-03-06T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-07T00:00:00Z,11,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-08T00:00:00Z,11,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-09T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-10T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-11T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-12T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-13T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-14T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-15T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-16T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-17T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-18T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-19T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-20T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-21T00:00:00Z,11,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-22T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-23T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-24T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-25T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-26T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-27T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-28T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-29T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-30T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-03-31T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-01T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-02T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-03T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-04T00:00:00Z,11,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-05T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-06T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-07T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-08T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-09T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-10T00:00:00Z,11,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-11T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-12T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-13T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-14T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-15T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-16T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-17T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-18T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-19T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-20T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-21T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-22T00:00:00Z,12,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-23T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-24T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-25T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-26T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-27T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-28T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-29T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-04-30T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-01T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-02T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-03T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-04T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-05T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-06T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-07T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-08T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-09T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-10T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-11T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-12T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-13T00:00:00Z,11,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-14T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-15T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-16T00:00:00Z,11,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-17T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-18T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-19T00:00:00Z,11,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-20T00:00:00Z,11,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-21T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-22T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-23T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-24T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-25T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-26T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-27T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-28T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-29T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-30T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-05-31T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-01T00:00:00Z,6,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-02T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-03T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-04T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-05T00:00:00Z,7,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-06T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-07T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-08T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-09T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-10T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-11T00:00:00Z,7,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-12T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-13T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-14T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-15T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-16T00:00:00Z,7,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-17T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-18T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-19T00:00:00Z,7,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-20T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-21T00:00:00Z,7,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-22T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-23T00:00:00Z,7,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-24T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-25T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-26T00:00:00Z,7,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-27T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-28T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-29T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-06-30T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-01T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-02T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-03T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-04T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-05T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-06T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-07T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-08T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-09T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-10T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-11T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-12T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-13T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-14T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-15T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-16T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-17T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-18T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-19T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-20T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-21T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-22T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-23T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-24T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-25T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-26T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-27T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-28T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-29T00:00:00Z,9,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-30T00:00:00Z,10,cereal,US,2020-01-01 2020-08-01,web,0
2020-07-31T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-08-01T00:00:00Z,8,cereal,US,2020-01-01 2020-08-01,web,0
2020-01-01T00:00:00Z,80,soup,US,2020-01-01 2020-08-01,web,0
2020-01-02T00:00:00Z,77,soup,US,2020-01-01 2020-08-01,web,0
2020-01-03T00:00:00Z,72,soup,US,2020-01-01 2020-08-01,web,0
2020-01-04T00:00:00Z,86,soup,US,2020-01-01 2020-08-01,web,0
2020-01-05T00:00:00Z,100,soup,US,2020-01-01 2020-08-01,web,0
2020-01-06T00:00:00Z,72,soup,US,2020-01-01 2020-08-01,web,0
2020-01-07T00:00:00Z,74,soup,US,2020-01-01 2020-08-01,web,0
2020-01-08T00:00:00Z,65,soup,US,2020-01-01 2020-08-01,web,0
2020-01-09T00:00:00Z,66,soup,US,2020-01-01 2020-08-01,web,0
2020-01-10T00:00:00Z,62,soup,US,2020-01-01 2020-08-01,web,0
2020-01-11T00:00:00Z,78,soup,US,2020-01-01 2020-08-01,web,0
2020-01-12T00:00:00Z,89,soup,US,2020-01-01 2020-08-01,web,0
2020-01-13T00:00:00Z,68,soup,US,2020-01-01 2020-08-01,web,0
2020-01-14T00:00:00Z,60,soup,US,2020-01-01 2020-08-01,web,0
2020-01-15T00:00:00Z,60,soup,US,2020-01-01 2020-08-01,web,0
2020-01-16T00:00:00Z,63,soup,US,2020-01-01 2020-08-01,web,0
2020-01-17T00:00:00Z,64,soup,US,2020-01-01 2020-08-01,web,0
2020-01-18T00:00:00Z,87,soup,US,2020-01-01 2020-08-01,web,0
2020-01-19T00:00:00Z,84,soup,US,2020-01-01 2020-08-01,web,0
2020-01-20T00:00:00Z,84,soup,US,2020-01-01 2020-08-01,web,0
2020-01-21T00:00:00Z,69,soup,US,2020-01-01 2020-08-01,web,0
2020-01-22T00:00:00Z,69,soup,US,2020-01-01 2020-08-01,web,0
2020-01-23T00:00:00Z,60,soup,US,2020-01-01 2020-08-01,web,0
2020-01-24T00:00:00Z,62,soup,US,2020-01-01 2020-08-01,web,0
2020-01-25T00:00:00Z,76,soup,US,2020-01-01 2020-08-01,web,0
2020-01-26T00:00:00Z,85,soup,US,2020-01-01 2020-08-01,web,0
2020-01-27T00:00:00Z,68,soup,US,2020-01-01 2020-08-01,web,0
2020-01-28T00:00:00Z,62,soup,US,2020-01-01 2020-08-01,web,0
2020-01-29T00:00:00Z,66,soup,US,2020-01-01 2020-08-01,web,0
2020-01-30T00:00:00Z,61,soup,US,2020-01-01 2020-08-01,web,0
2020-01-31T00:00:00Z,56,soup,US,2020-01-01 2020-08-01,web,0
2020-02-01T00:00:00Z,69,soup,US,2020-01-01 2020-08-01,web,0
2020-02-02T00:00:00Z,65,soup,US,2020-01-01 2020-08-01,web,0
2020-02-03T00:00:00Z,51,soup,US,2020-01-01 2020-08-01,web,0
2020-02-04T00:00:00Z,64,soup,US,2020-01-01 2020-08-01,web,0
2020-02-05T00:00:00Z,60,soup,US,2020-01-01 2020-08-01,web,0
2020-02-06T00:00:00Z,58,soup,US,2020-01-01 2020-08-01,web,0
2020-02-07T00:00:00Z,55,soup,US,2020-01-01 2020-08-01,web,0
2020-02-08T00:00:00Z,68,soup,US,2020-01-01 2020-08-01,web,0
2020-02-09T00:00:00Z,85,soup,US,2020-01-01 2020-08-01,web,0
2020-02-10T00:00:00Z,58,soup,US,2020-01-01 2020-08-01,web,0
2020-02-11T00:00:00Z,57,soup,US,2020-01-01 2020-08-01,web,0
2020-02-12T00:00:00Z,51,soup,US,2020-01-01 2020-08-01,web,0
2020-02-13T00:00:00Z,51,soup,US,2020-01-01 2020-08-01,web,0
2020-02-14T00:00:00Z,47,soup,US,2020-01-01 2020-08-01,web,0
2020-02-15T00:00:00Z,56,soup,US,2020-01-01 2020-08-01,web,0
2020-02-16T00:00:00Z,70,soup,US,2020-01-01 2020-08-01,web,0
2020-02-17T00:00:00Z,60,soup,US,2020-01-01 2020-08-01,web,0
2020-02-18T00:00:00Z,52,soup,US,2020-01-01 2020-08-01,web,0
2020-02-19T00:00:00Z,50,soup,US,2020-01-01 2020-08-01,web,0
2020-02-20T00:00:00Z,55,soup,US,2020-01-01 2020-08-01,web,0
2020-02-21T00:00:00Z,47,soup,US,2020-01-01 2020-08-01,web,0
2020-02-22T00:00:00Z,59,soup,US,2020-01-01 2020-08-01,web,0
2020-02-23T00:00:00Z,66,soup,US,2020-01-01 2020-08-01,web,0
2020-02-24T00:00:00Z,51,soup,US,2020-01-01 2020-08-01,web,0
2020-02-25T00:00:00Z,53,soup,US,2020-01-01 2020-08-01,web,0
2020-02-26T00:00:00Z,51,soup,US,2020-01-01 2020-08-01,web,0
2020-02-27T00:00:00Z,47,soup,US,2020-01-01 2020-08-01,web,0
2020-02-28T00:00:00Z,42,soup,US,2020-01-01 2020-08-01,web,0
2020-02-29T00:00:00Z,53,soup,US,2020-01-01 2020-08-01,web,0
2020-03-01T00:00:00Z,67,soup,US,2020-01-01 2020-08-01,web,0
2020-03-02T00:00:00Z,51,soup,US,2020-01-01 2020-08-01,web,0
2020-03-03T00:00:00Z,45,soup,US,2020-01-01 2020-08-01,web,0
2020-03-04T00:00:00Z,45,soup,US,2020-01-01 2020-08-01,web,0
2020-03-05T00:00:00Z,42,soup,US,2020-01-01 2020-08-01,web,0
2020-03-06T00:00:00Z,40,soup,US,2020-01-01 2020-08-01,web,0
2020-03-07T00:00:00Z,52,soup,US,2020-01-01 2020-08-01,web,0
2020-03-08T00:00:00Z,56,soup,US,2020-01-01 2020-08-01,web,0
2020-03-09T00:00:00Z,50,soup,US,2020-01-01 2020-08-01,web,0
2020-03-10T00:00:00Z,48,soup,US,2020-01-01 2020-08-01,web,0
2020-03-11T00:00:00Z,44,soup,US,2020-01-01 2020-08-01,web,0
2020-03-12T00:00:00Z,45,soup,US,2020-01-01 2020-08-01,web,0
2020-03-13T00:00:00Z,52,soup,US,2020-01-01 2020-08-01,web,0
2020-03-14T00:00:00Z,66,soup,US,2020-01-01 2020-08-01,web,0
2020-03-15T00:00:00Z,71,soup,US,2020-01-01 2020-08-01,web,0
2020-03-16T00:00:00Z,53,soup,US,2020-01-01 2020-08-01,web,0
2020-03-17T00:00:00Z,53,soup,US,2020-01-01 2020-08-01,web,0
2020-03-18T00:00:00Z,55,soup,US,2020-01-01 2020-08-01,web,0
2020-03-19T00:00:00Z,52,soup,US,2020-01-01 2020-08-01,web,0
2020-03-20T00:00:00Z,47,soup,US,2020-01-01 2020-08-01,web,0
2020-03-21T00:00:00Z,62,soup,US,2020-01-01 2020-08-01,web,0
2020-03-22T00:00:00Z,72,soup,US,2020-01-01 2020-08-01,web,0
2020-03-23T00:00:00Z,58,soup,US,2020-01-01 2020-08-01,web,0
2020-03-24T00:00:00Z,56,soup,US,2020-01-01 2020-08-01,web,0
2020-03-25T00:00:00Z,55,soup,US,2020-01-01 2020-08-01,web,0
2020-03-26T00:00:00Z,54,soup,US,2020-01-01 2020-08-01,web,0
2020-03-27T00:00:00Z,47,soup,US,2020-01-01 2020-08-01,web,0
2020-03-28T00:00:00Z,66,soup,US,2020-01-01 2020-08-01,web,0
2020-03-29T00:00:00Z,70,soup,US,2020-01-01 2020-08-01,web,0
2020-03-30T00:00:00Z,51,soup,US,2020-01-01 2020-08-01,web,0
2020-03-31T00:00:00Z,56,soup,US,2020-01-01 2020-08-01,web,0
2020-04-01T00:00:00Z,48,soup,US,2020-01-01 2020-08-01,web,0
2020-04-02T00:00:00Z,50,soup,US,2020-01-01 2020-08-01,web,0
2020-04-03T00:00:00Z,49,soup,US,2020-01-01 2020-08-01,web,0
2020-04-04T00:00:00Z,64,soup,US,2020-01-01 2020-08-01,web,0
2020-04-05T00:00:00Z,70,soup,US,2020-01-01 2020-08-01,web,0
2020-04-06T00:00:00Z,52,soup,US,2020-01-01 2020-08-01,web,0
2020-04-07T00:00:00Z,51,soup,US,2020-01-01 2020-08-01,web,0
2020-04-08T00:00:00Z,52,soup,US,2020-01-01 2020-08-01,web,0
2020-04-09T00:00:00Z,57,soup,US,2020-01-01 2020-08-01,web,0
2020-04-10T00:00:00Z,55,soup,US,2020-01-01 2020-08-01,web,0
2020-04-11T00:00:00Z,57,soup,US,2020-01-01 2020-08-01,web,0
2020-04-12T00:00:00Z,58,soup,US,2020-01-01 2020-08-01,web,0
2020-04-13T00:00:00Z,67,soup,US,2020-01-01 2020-08-01,web,0
2020-04-14T00:00:00Z,58,soup,US,2020-01-01 2020-08-01,web,0
2020-04-15T00:00:00Z,57,soup,US,2020-01-01 2020-08-01,web,0
2020-04-16T00:00:00Z,52,soup,US,2020-01-01 2020-08-01,web,0
2020-04-17T00:00:00Z,51,soup,US,2020-01-01 2020-08-01,web,0
2020-04-18T00:00:00Z,61,soup,US,2020-01-01 2020-08-01,web,0
2020-04-19T00:00:00Z,64,soup,US,2020-01-01 2020-08-01,web,0
2020-04-20T00:00:00Z,46,soup,US,2020-01-01 2020-08-01,web,0
2020-04-21T00:00:00Z,49,soup,US,2020-01-01 2020-08-01,web,0
2020-04-22T00:00:00Z,46,soup,US,2020-01-01 2020-08-01,web,0
2020-04-23T00:00:00Z,45,soup,US,2020-01-01 2020-08-01,web,0
2020-04-24T00:00:00Z,41,soup,US,2020-01-01 2020-08-01,web,0
2020-04-25T00:00:00Z,47,soup,US,2020-01-01 2020-08-01,web,0
2020-04-26T00:00:00Z,57,soup,US,2020-01-01 2020-08-01,web,0
2020-04-27T00:00:00Z,43,soup,US,2020-01-01 2020-08-01,web,0
2020-04-28T00:00:00Z,41,soup,US,2020-01-01 2020-08-01,web,0
2020-04-29T00:00:00Z,41,soup,US,2020-01-01 2020-08-01,web,0
2020-04-30T00:00:00Z,43,soup,US,2020-01-01 2020-08-01,web,0
2020-05-01T00:00:00Z,35,soup,US,2020-01-01 2020-08-01,web,0
2020-05-02T00:00:00Z,38,soup,US,2020-01-01 2020-08-01,web,0
2020-05-03T00:00:00Z,43,soup,US,2020-01-01 2020-08-01,web,0
2020-05-04T00:00:00Z,39,soup,US,2020-01-01 2020-08-01,web,0
2020-05-05T00:00:00Z,39,soup,US,2020-01-01 2020-08-01,web,0
2020-05-06T00:00:00Z,40,soup,US,2020-01-01 2020-08-01,web,0
2020-05-07T00:00:00Z,35,soup,US,2020-01-01 2020-08-01,web,0
2020-05-08T00:00:00Z,40,soup,US,2020-01-01 2020-08-01,web,0
2020-05-09T00:00:00Z,46,soup,US,2020-01-01 2020-08-01,web,0
2020-05-10T00:00:00Z,41,soup,US,2020-01-01 2020-08-01,web,0
2020-05-11T00:00:00Z,43,soup,US,2020-01-01 2020-08-01,web,0
2020-05-12T00:00:00Z,40,soup,US,2020-01-01 2020-08-01,web,0
2020-05-13T00:00:00Z,37,soup,US,2020-01-01 2020-08-01,web,0
2020-05-14T00:00:00Z,36,soup,US,2020-01-01 2020-08-01,web,0
2020-05-15T00:00:00Z,31,soup,US,2020-01-01 2020-08-01,web,0
2020-05-16T00:00:00Z,40,soup,US,2020-01-01 2020-08-01,web,0
2020-05-17T00:00:00Z,43,soup,US,2020-01-01 2020-08-01,web,0
2020-05-18T00:00:00Z,41,soup,US,2020-01-01 2020-08-01,web,0
2020-05-19T00:00:00Z,37,soup,US,2020-01-01 2020-08-01,web,0
2020-05-20T00:00:00Z,35,soup,US,2020-01-01 2020-08-01,web,0
2020-05-21T00:00:00Z,33,soup,US,2020-01-01 2020-08-01,web,0
2020-05-22T00:00:00Z,29,soup,US,2020-01-01 2020-08-01,web,0
2020-05-23T00:00:00Z,37,soup,US,2020-01-01 2020-08-01,web,0
